session_id,visitor_id,timestamp,visitor_session_number,visitor_returning,source_medium,campaign_name,session_goals,session_total_page_views,session_total_events,visitor_days_since_last_session,visitor_days_since_first_session,location_country_name
5153160544959279104,43caaa7a1164f6d3,2021-02-28T18:03:34,25,"[1, 'Returning']",direct / referral,your first loan,[],0,6,29.0,29,"['US', 'United States']"
5160579931069376512,24fd28070d195200,2021-01-14T06:36:22,19,"[1, 'Returning']",bing / direct,car loan,[],0,5,29.0,6,"['MX', 'Mexico']"
5176519156636508572,244794d3108fac00,2021-02-28T04:39:10,16,"[1, 'Returning']",www.forbes.com / referral,,[],1,4,6.0,10,"['SE', 'Sweden']"
5187344458497568768,3bc148c6a2df2000,2021-02-23T11:00:38,24,"[1, 'Returning']",bing / cpc,car loan,[],0,1,3.0,18,"[None, '']"
5227861369484049588,60be21a19ca8f800,2021-03-11T00:24:18,4,"[1, 'Returning']",,,[],4,11,2.0,2,"['MA', 'Morocco']"
5244701330808113152,89871dfb86b50800,2021-01-08T01:56:06,14,"[1, 'Returning']",bing / direct,credit card promotion,[],0,1,15.0,5,"['TW', 'Taiwan']"
5256129906303631360,9b44e218add8c362,2021-03-29T21:40:57,18,"[1, 'Returning']",bing / organic,,[],0,7,5.0,11,"['CN', 'China']"
5270913315834913214,57a6114323b7d829,2021-03-09T03:45:25,4,"[1, 'Returning']",banner / cpc,the best saving account,[],2,24,2.0,11,"['BE', 'Belgium']"
5277835451909814272,48aba406894527b6,2021-01-10T14:19:38,17,"[1, 'Returning']",direct / direct,,[],0,5,8.0,14,"['US', 'United States']"
5292824961491452875,956c9c17f6fe4382,2021-03-21T10:07:53,11,"[1, 'Returning']",www.wsj.com / referral,,[],1,3,19.0,12,"['US', 'United States']"
5304063590232854727,871ce30734a70800,2021-03-18T06:49:24,26,"[1, 'Returning']",,,[],1,4,29.0,10,"['GB', 'United Kingdom']"
5316000692968972288,57de8fcd39546faa,2021-03-05T06:49:45,19,"[1, 'Returning']",bing / cpc,your first loan,[],0,4,25.0,27,"[None, '']"
5316677597136373760,9330c677d8c34800,2021-01-11T11:36:51,22,"[1, 'Returning']",direct / organic,,[],1,9,29.0,1,"['AR', 'Argentina']"
5327555214101198848,578b757bde581c00,2021-01-08T06:58:19,15,"[1, 'Returning']",bing / cpc,,[],2,14,9.0,21,"['JP', 'Japan']"
5336460242028352667,498eaa88596a528a,2021-01-03T21:39:49,26,"[1, 'Returning']",direct / direct,,"[2, 1]",4,10,5.0,10,"[None, '']"
5338300941654474229,a5ad20b1d7cacac7,2021-01-01T06:54:57,21,"[1, 'Returning']",video / cpv,your first loan,[],3,17,19.0,21,"['CN', 'China']"
5354863290346210465,42922b64ce87d400,2021-01-07T06:19:32,12,"[1, 'Returning']",banner / cpc,the best saving account,[],1,8,28.0,30,"[None, '']"
5355780177407745834,8567b9b29f365000,2021-02-25T11:29:36,1,"[1, 'Returning']",www.economist.com / referral,,[],1,3,21.0,0,"['US', 'United States']"
5365174591480383954,896484dbf333704b,2021-03-10T15:01:25,18,"[1, 'Returning']",video / cpv,your first loan,[],1,8,19.0,30,"['US', 'United States']"
5383145864109572096,4dca6c9291e3daf3,2021-03-19T19:42:04,9,"[1, 'Returning']",direct / ppc,,[],3,17,3.0,11,"['US', 'United States']"
5385558287658223363,7ca9c1eb279b6400,2021-03-11T10:15:04,4,"[1, 'Returning']",,,[],1,26,29.0,18,"[None, '']"
5391632622391816192,20d0803bba582c00,2021-03-03T18:27:08,14,"[1, 'Returning']",bing / direct,,[],1,13,12.0,11,"[None, '']"
5394665280708183834,f8a449aab269a800,2021-02-18T00:48:27,16,"[1, 'Returning']",direct / direct,,[],5,22,16.0,22,"['TR', 'Turkey']"
5400304539976488960,3f8175cea5719400,2021-03-22T19:16:59,27,"[1, 'Returning']",google / organic,your first loan,[],1,34,13.0,3,"['US', 'United States']"
5405758227274191342,1a29554fd2134e00,2021-01-13T09:30:20,1,"[1, 'Returning']",,,[],1,4,2.0,21,"['FR', 'France']"
5417645185351292928,853de18030f29000,2021-02-18T21:18:15,10,"[1, 'Returning']",google / cpc,,[],0,14,28.0,26,"['US', 'United States']"
5426178250931150258,4b2f3198a2290c00,2021-02-21T04:35:24,19,"[1, 'Returning']",video / cpv,your first loan,[],1,4,14.0,24,"['HU', 'Hungary']"
5426250488945690598,7739547193a61c00,2021-01-18T23:48:41,7,"[1, 'Returning']",video / cpv,your first loan,[],3,6,6.0,26,"['CL', 'Chile']"
5426614542819639380,7240edb965d7f000,2021-01-03T08:59:50,27,"[1, 'Returning']",video / cpv,your first loan,[],1,4,29.0,10,"['SG', 'Singapore']"
5427987287478374400,278402f808eaba00,2021-02-27T10:33:46,14,"[1, 'Returning']",google / organic,,[],0,4,24.0,17,"['US', 'United States']"
5428926600567226368,6400d85e154e4400,2021-03-21T06:39:06,3,"[1, 'Returning']",google / cpc,,[],1,33,18.0,27,"['IT', 'Italy']"
5435831710042675200,816a085bdc6b4800,2021-02-14T12:28:28,1,"[1, 'Returning']",google / organic,,[],1,4,4.0,24,"['MX', 'Mexico']"
5453789981935152971,4ebfc02571b0f000,2021-02-11T03:55:51,23,"[1, 'Returning']",,,"[4, 2]",10,30,4.0,1,"['US', 'United States']"
5469132828598638592,524e10535608167e,2021-02-09T14:45:06,19,"[1, 'Returning']",bing / direct,,[],0,13,29.0,22,"['US', 'United States']"
5471635163742154752,6987c71d6a0e8000,2021-01-23T18:41:09,14,"[1, 'Returning']",google / direct,your first loan,[],0,6,26.0,25,"['GH', 'Ghana']"
5474052373412667392,5f2a5bec109a9800,2021-01-21T23:47:58,18,"[1, 'Returning']",direct / direct,your first loan,[],0,2,24.0,6,"['CN', 'China']"
5478500420379002951,75d3c17ff245e800,2021-01-08T01:01:47,12,"[1, 'Returning']",bing / organic,,[],3,7,1.0,10,"['SE', 'Sweden']"
5480791262963122176,3135f52dcab5aa00,2021-01-03T04:55:52,17,"[1, 'Returning']",google / ppc,,[],1,7,26.0,23,"['US', 'United States']"
5481825045043718144,f52789c4f44bddcf,2021-03-16T16:01:53,20,"[1, 'Returning']",direct / referral,car loan,[],0,3,17.0,8,"[None, '']"
5490550796483023228,5fa3f05134b9f800,2021-03-02T03:21:44,15,"[1, 'Returning']",,,[],1,7,5.0,19,"['US', 'United States']"
5512641728624248832,e8e93964b50c2000,2021-01-27T13:49:51,7,"[1, 'Returning']",direct / direct,credit card promotion,[],0,21,11.0,26,"['US', 'United States']"
5524383631259027456,8f472de6c29f61b8,2021-03-26T12:18:17,9,"[1, 'Returning']",direct / ppc,,[],0,3,16.0,21,"['HK', 'Hong Kong']"
5525877066444500992,575d64da9f0f7c00,2021-02-05T06:30:15,29,"[1, 'Returning']",bing / direct,,[],3,17,28.0,27,"['BR', 'Brazil']"
5545143171177757810,d0e884b808f98000,2021-01-11T00:17:04,28,"[1, 'Returning']",adwords / cpc,car loan,[],4,8,2.0,13,"[None, '']"
5548214542887602176,47087122ae499d62,2021-01-16T16:49:37,6,"[1, 'Returning']",bing / ppc,car loan,[],0,4,27.0,21,"['US', 'United States']"
5553645850688673792,01b05d50af16e793,2021-03-26T13:23:07,15,"[1, 'Returning']",google / direct,,[],0,4,26.0,14,"[None, '']"
5578031475793691633,1206732099613200,2021-01-21T10:34:24,4,"[1, 'Returning']",banner / cpc,the best saving account,[],11,32,21.0,7,"[None, '']"
5588746226044850176,223c88c36c5dc600,2021-03-12T14:53:00,26,"[1, 'Returning']",bing / ppc,,[],2,21,21.0,14,"['US', 'United States']"
5593882164723279910,2d70947c17a5ea00,2021-01-31T05:02:55,28,"[1, 'Returning']",video / cpv,your first loan,"[8, 6]",13,38,12.0,12,"['UA', 'Ukraine']"
5602757249988940467,755b15425a5f25b8,2021-03-25T03:09:37,3,"[1, 'Returning']",google / organic,,[],1,4,20.0,18,"['CN', 'China']"
5610780669702021794,7ea88b29def05000,2021-02-05T03:23:50,30,"[1, 'Returning']",direct / direct,,[],3,19,23.0,20,"['US', 'United States']"
5615995293700745216,2e1ccb8cd8c47800,2021-01-06T02:12:06,7,"[1, 'Returning']",direct / ppc,,[],1,43,10.0,1,"['US', 'United States']"
5616237592385363968,164303be754b4600,2021-01-29T11:50:52,26,"[1, 'Returning']",bing / cpc,,[],0,4,21.0,3,"['GB', 'United Kingdom']"
5616718004448413263,70585151c7bea400,2021-02-06T21:35:21,10,"[1, 'Returning']",credit_card / banner,credit card promotion,[],1,5,17.0,30,"['AU', 'Australia']"
5619669886689110016,ff71d4b8963ba7bf,2021-02-07T09:37:14,20,"[1, 'Returning']",google / ppc,your first loan,[],0,6,25.0,6,"['US', 'United States']"
5626898747885365453,4097ebb8ff431230,2021-03-21T03:56:17,8,"[1, 'Returning']",,,[],7,13,29.0,4,"['DE', 'Germany']"
5637273217924507648,a645312cc53a518f,2021-02-21T13:51:17,20,"[1, 'Returning']",bing / cpc,,[],3,19,29.0,23,"['US', 'United States']"
5640384813190289465,844b02ac6a6eb800,2021-03-18T23:37:01,9,"[1, 'Returning']",video / cpv,your first loan,[],4,11,10.0,28,"['JP', 'Japan']"
5644406340384719605,1dd5311ca2dc2600,2021-01-09T07:03:54,19,"[1, 'Returning']",credit_card / banner,credit card promotion,[1],5,24,29.0,10,"['CN', 'China']"
5652051334353217536,23d0d3ae4c404f93,2021-02-18T08:50:09,24,"[1, 'Returning']",google / ppc,,[],0,5,29.0,23,"['US', 'United States']"
5666817542810753799,671bb3f9399b9400,2021-01-09T20:16:20,6,"[1, 'Returning']",video / cpv,your first loan,[],1,8,23.0,1,"['EG', 'Egypt']"
5681891387972805265,345e8387e8144aa0,2021-01-24T02:06:17,27,"[1, 'Returning']",google / organic,,[],22,28,24.0,6,"['US', 'United States']"
5688696901803638784,86527e78bd959000,2021-01-13T07:47:33,25,"[1, 'Returning']",google / referral,,[],0,18,23.0,1,"['US', 'United States']"
5704221231562013998,58ea615dc8ba3800,2021-03-27T02:11:29,16,"[1, 'Returning']",www.wsj.com / referral,,[],3,13,5.0,21,"[None, '']"
5709539647854278656,45757421fc8bc000,2021-02-14T14:07:03,22,"[1, 'Returning']",bing / ppc,,[],0,8,0.0,6,"['NL', 'Netherlands']"
5713483693130211328,193c1c12c5e5c300,2021-03-01T11:34:46,26,"[1, 'Returning']",bing / cpc,,[],0,12,30.0,30,"[None, '']"
5744377181874705180,2421339d6e95e200,2021-01-31T01:35:14,3,"[1, 'Returning']",direct / direct,,[],1,3,22.0,29,"['CN', 'China']"
5751841398253320399,366612961d63b600,2021-03-21T04:14:33,27,"[1, 'Returning']",www.wsj.com / referral,,[],11,25,24.0,6,"['CN', 'China']"
5763439961807164906,5d678d0bf3413000,2021-02-28T11:42:50,2,"[1, 'Returning']",www.wsj.com / referral,,[],2,20,10.0,6,"['GB', 'United Kingdom']"
5769506293089833434,89bc507c2eced000,2021-03-27T11:45:16,10,"[1, 'Returning']",banner / cpc,the best saving account,[],1,3,27.0,22,"['US', 'United States']"
5778000646376516901,0f3dc772d67237d4,2021-01-10T13:50:35,8,"[1, 'Returning']",google / organic,,[],18,42,14.0,3,"['US', 'United States']"
5783073197624493902,7437674a4a0b6c00,2021-02-20T09:43:02,3,"[1, 'Returning']",google / organic,,[],5,16,23.0,22,"['IN', 'India']"
5785768681148590284,74a7d8fe51076000,2021-03-05T02:11:03,4,"[1, 'Returning']",google / organic,,[],1,4,18.0,14,"['US', 'United States']"
5788665002175881992,779727555d010c00,2021-01-21T10:02:53,7,"[1, 'Returning']",video / cpv,your first loan,"[4, 7, 6]",11,31,13.0,22,"['KR', 'South Korea']"
5792252382845649321,61373bd32efcac00,2021-02-23T20:28:09,8,"[1, 'Returning']",,,[],1,4,23.0,11,"['CL', 'Chile']"
5804368964118245841,add2a623cb4952f6,2021-01-13T22:47:07,23,"[1, 'Returning']",adwords / cpc,car loan,[4],6,17,10.0,3,"['DE', 'Germany']"
5817406100228573184,73367d6026ce0400,2021-02-05T06:23:50,11,"[1, 'Returning']",google / referral,your first loan,[],0,10,19.0,3,"[None, '']"
5838756045828143104,5f83b08811ae0ef8,2021-03-11T07:10:05,22,"[1, 'Returning']",bing / referral,,[],0,35,3.0,8,"['US', 'United States']"
5843158624194462858,450e320c0ede5800,2021-03-02T22:14:04,29,"[1, 'Returning']",,,[],3,21,16.0,12,"['CA', 'Canada']"
5855131093230079237,6a3bab29485e4800,2021-03-13T03:18:06,12,"[1, 'Returning']",direct / direct,,[13],17,39,28.0,4,"['IL', 'Israel']"
5864449061384596406,2784f577486af000,2021-03-11T04:00:18,5,"[1, 'Returning']",,,[],1,4,5.0,25,"['US', 'United States']"
5881845724758204333,ff17e931f15c9ed0,2021-01-25T20:07:41,18,"[1, 'Returning']",bing / organic,,[],1,4,4.0,22,"['EG', 'Egypt']"
5885750553830428879,6323d64c7f772ba0,2021-03-07T07:06:49,3,"[1, 'Returning']",video / cpv,your first loan,[],3,8,10.0,29,"['FR', 'France']"
5892594329025618312,4f906b7b5f2f8400,2021-03-16T12:55:35,7,"[1, 'Returning']",,,[],4,15,11.0,23,"['AU', 'Australia']"
5911329431225944731,d61e4a3fa2186e36,2021-01-25T04:17:27,16,"[1, 'Returning']",www.forbes.com / referral,,[],3,25,1.0,2,"['US', 'United States']"
5924326090974554994,19077f1048e2ff00,2021-02-08T16:40:54,3,"[1, 'Returning']",video / cpv,your first loan,[],1,8,15.0,25,"['JP', 'Japan']"
5927794542321497757,896634a7e9586000,2021-01-30T07:15:03,9,"[1, 'Returning']",video / cpv,your first loan,[2],5,23,6.0,17,"['CN', 'China']"
5946334903285557843,637378990aa20c00,2021-01-27T07:57:23,13,"[1, 'Returning']",www.forbes.com / referral,,[],1,8,15.0,7,"['US', 'United States']"
5947307089823131157,86130983c4eb7800,2021-03-15T11:16:13,12,"[1, 'Returning']",direct / direct,,[],2,16,28.0,23,"[None, '']"
5957722998222223360,60237563fabf4800,2021-02-24T01:35:14,25,"[1, 'Returning']",bing / organic,your first loan,[],0,6,3.0,25,"['FR', 'France']"
5961208777251114448,eba07d39162eb6d8,2021-01-15T13:27:36,18,"[1, 'Returning']",,,[],1,4,9.0,12,"['US', 'United States']"
5963469981043595264,1dad76f712bf4d00,2021-02-14T11:49:37,18,"[1, 'Returning']",direct / referral,,[],3,13,24.0,16,"['CN', 'China']"
5965909729085190183,378b13fdd9a2c7cb,2021-01-05T23:05:54,18,"[1, 'Returning']",adwords / cpc,car loan,[],1,3,7.0,12,"['JP', 'Japan']"
5984853436703740577,43caaa7a1164f6d3,2021-01-29T00:46:30,6,"[1, 'Returning']",www.economist.com / referral,,[],5,24,17.0,20,"['US', 'United States']"
5985492471100964864,2d1bd9a19125e800,2021-02-05T17:01:03,12,"[1, 'Returning']",direct / referral,car loan,[],0,1,12.0,7,"['US', 'United States']"
5988394258392121741,1040e216c8513a00,2021-01-12T02:07:06,20,"[1, 'Returning']",,,[],1,4,22.0,13,"['US', 'United States']"
5988573265885790208,f34e3f1987f38384,2021-03-27T19:11:20,19,"[1, 'Returning']",google / cpc,,[],0,8,30.0,2,"['JP', 'Japan']"
5996799043351367680,679384db9289f400,2021-02-20T05:52:17,14,"[1, 'Returning']",bing / organic,,[],0,10,8.0,12,"['CZ', 'Czechia']"
6020339151540584448,14587b4c3b6a3a00,2021-01-09T06:54:44,15,"[1, 'Returning']",google / cpc,,[],1,9,8.0,14,"['US', 'United States']"
6024223448354428928,7785be823768f800,2021-03-07T03:09:20,14,"[1, 'Returning']",direct / cpc,,[],0,3,3.0,2,"['US', 'United States']"
6026510188264503296,5a7e67f77a155800,2021-02-15T19:08:59,1,"[1, 'Returning']",direct / ppc,your first loan,[],0,17,4.0,17,"[None, '']"
6034255246727797050,40e13b55b6262800,2021-01-12T04:49:25,14,"[1, 'Returning']",bing / organic,,[],14,28,21.0,1,"['AU', 'Australia']"
6034702542573246464,2152461e802a7600,2021-02-26T16:54:04,12,"[1, 'Returning']",direct / referral,,[],0,1,21.0,19,"['US', 'United States']"
6037030088114419712,54bbc7681891a000,2021-01-24T01:05:41,19,"[1, 'Returning']",direct / direct,,[],0,3,0.0,13,"['EG', 'Egypt']"
6046709111836164096,b4c06b26dc84daf6,2021-03-04T14:10:36,13,"[1, 'Returning']",google / ppc,the best saving account,[],0,1,11.0,14,"['ID', 'Indonesia']"
6057639969873442816,36467e3ff4331600,2021-01-09T07:38:24,6,"[1, 'Returning']",bing / ppc,your first loan,[],0,4,27.0,23,"['KR', 'South Korea']"
6059194654935386531,2ff74331ab256800,2021-03-26T08:51:40,29,"[1, 'Returning']",banner / cpc,the best saving account,[],1,4,4.0,8,"['US', 'United States']"
6061852707188336640,9925f137e11bb347,2021-02-01T07:37:47,24,"[1, 'Returning']",google / organic,your first loan,[],3,19,7.0,29,"['TR', 'Turkey']"
6065589635118784512,7e152959f7c43000,2021-03-20T03:30:07,17,"[1, 'Returning']",google / direct,car loan,[],2,7,23.0,9,"['DE', 'Germany']"
6067506126157414648,eea28516fd210211,2021-03-20T22:27:16,27,"[1, 'Returning']",bing / organic,,[],1,4,12.0,29,"['CN', 'China']"
6086711305712867993,02dd0b34a46d503a,2021-02-01T14:32:33,1,"[1, 'Returning']",www.wsj.com / referral,,[],7,17,28.0,7,"['IL', 'Israel']"
6090999771902210048,61373bd32efcac00,2021-02-01T14:44:01,5,"[1, 'Returning']",direct / cpc,your first loan,[],0,4,6.0,5,"['CL', 'Chile']"
6095544052062571570,5e1086ae36d09000,2021-03-21T08:35:05,5,"[1, 'Returning']",video / cpv,your first loan,[],1,3,23.0,17,"['PL', 'Poland']"
6108249579421898071,a8ff83f6729d0768,2021-03-11T19:41:54,11,"[1, 'Returning']",google / organic,,[],1,17,23.0,17,"['US', 'United States']"
6108333195885731221,75a7107b54ffa000,2021-02-14T17:42:29,25,"[1, 'Returning']",adwords / cpc,car loan,[],1,4,26.0,19,"['ES', 'Spain']"
6108424517047152131,7401310ded7e5c87,2021-01-07T03:22:32,22,"[1, 'Returning']",video / cpv,your first loan,[],1,8,27.0,1,"['CA', 'Canada']"
6118168576500582924,b2ee8e397f9864b4,2021-01-14T19:39:07,25,"[1, 'Returning']",,,[],2,10,6.0,8,"['US', 'United States']"
6120454751127074915,17368705cdd4a100,2021-02-20T23:07:59,23,"[1, 'Returning']",credit_card / banner,credit card promotion,[],1,4,20.0,6,"['US', 'United States']"
6134010435258556416,5c20d0a2e04a1000,2021-01-02T04:18:23,3,"[1, 'Returning']",google / ppc,,[],0,7,14.0,12,"['US', 'United States']"
6144382623450185728,7a555ad2d857c800,2021-01-22T18:46:51,29,"[1, 'Returning']",bing / cpc,the best saving account,[],0,13,5.0,26,"['US', 'United States']"
6151847112042251556,5cacd5876c49e800,2021-03-19T11:14:51,14,"[1, 'Returning']",,,[],1,4,15.0,18,"['JP', 'Japan']"
6163694511442739817,14d4635166021300,2021-02-05T00:33:42,22,"[1, 'Returning']",www.economist.com / referral,,[],4,11,4.0,26,"['MX', 'Mexico']"
6165650908104609553,20de1e33c3ab7d25,2021-03-27T07:55:29,24,"[1, 'Returning']",video / cpv,your first loan,[],13,17,1.0,5,"['US', 'United States']"
6181626517920284980,24a8bb63924ef000,2021-02-16T22:26:22,9,"[1, 'Returning']",google / organic,,[4],14,36,2.0,23,"['CN', 'China']"
6182660522322884229,fbb871b4a020970e,2021-03-11T01:34:15,6,"[1, 'Returning']",bing / organic,,[],1,3,18.0,23,"['HK', 'Hong Kong']"
6198485081793824768,edab7a37dbd1f915,2021-01-06T07:06:03,24,"[1, 'Returning']",direct / cpc,,[],1,22,7.0,7,"[None, '']"
6208764567897759578,15beaa75be6bfc00,2021-03-09T03:31:40,21,"[1, 'Returning']",,,[],1,4,23.0,29,"['US', 'United States']"
6218691541572887589,a15128c1f4fb9b1a,2021-03-04T04:16:23,21,"[1, 'Returning']",,,[],1,4,20.0,10,"['US', 'United States']"
6226581828599113971,3f0fe02c902b7800,2021-01-10T04:54:51,29,"[1, 'Returning']",,,[],1,6,10.0,0,"[None, '']"
6240815082147311616,465ccf1b83412000,2021-01-05T17:51:47,1,"[1, 'Returning']",google / ppc,,[],0,9,20.0,1,"['IR', 'Iran']"
6251980651612133991,728871cc9db01400,2021-01-05T12:02:26,9,"[1, 'Returning']",,,[],1,7,24.0,21,"['US', 'United States']"
6261805184487737027,bd153e098ca55424,2021-01-22T23:40:24,14,"[1, 'Returning']",direct / direct,,[],1,4,5.0,24,"['US', 'United States']"
6268556863042011136,d46ffd8803217e49,2021-01-12T17:46:14,28,"[1, 'Returning']",bing / ppc,,[],3,12,7.0,1,"['US', 'United States']"
6276281450160281600,3df1759973f5bcc6,2021-03-18T01:46:28,25,"[1, 'Returning']",direct / organic,your first loan,[],2,7,14.0,5,"[None, '']"
6281817947984689152,39e6623f3badb200,2021-01-11T15:25:40,9,"[1, 'Returning']",google / direct,,[],2,25,9.0,9,"[None, '']"
6282452719502477475,33375b4f0ffc8c00,2021-01-29T22:40:23,9,"[1, 'Returning']",,,"[2, 1, 11]",14,45,4.0,1,"['MX', 'Mexico']"
6294776980268163342,303bfa1ec3a52a00,2021-01-18T05:32:31,28,"[1, 'Returning']",,,[4],7,24,3.0,17,"['EG', 'Egypt']"
6297130738228819968,0bfdfd6aa3af0104,2021-01-14T15:52:20,10,"[1, 'Returning']",google / cpc,,[],0,8,7.0,16,"[None, '']"
6297691876249401344,39ab60259c4debcf,2021-02-10T08:21:11,5,"[1, 'Returning']",direct / referral,,[],2,5,5.0,28,"['JP', 'Japan']"
6307256115291793408,648d38f39b6e7400,2021-02-04T23:27:24,27,"[1, 'Returning']",bing / cpc,,[],0,2,25.0,8,"[None, '']"
6317607926498676770,421d4935a1a5a000,2021-03-06T03:58:52,13,"[1, 'Returning']",direct / direct,,[],2,14,12.0,29,"[None, '']"
6326646577792471998,4d83effc84acf800,2021-03-03T04:06:32,6,"[1, 'Returning']",www.wsj.com / referral,,[],1,4,5.0,8,"[None, '']"
6332599085582817280,03bbbc171923aa2c,2021-03-21T04:45:10,18,"[1, 'Returning']",bing / organic,,[],0,11,16.0,9,"['US', 'United States']"
6333209936352050243,13cf493a2a83a307,2021-02-14T04:45:31,10,"[1, 'Returning']",direct / direct,,[],10,15,20.0,20,"['TN', 'Tunisia']"
6337775256435722240,685d388dc1382000,2021-01-16T18:51:21,4,"[1, 'Returning']",direct / organic,car loan,[],2,12,26.0,8,"['US', 'United States']"
6375817036142347187,dc7fb98042678800,2021-01-25T20:25:35,13,"[1, 'Returning']",video / cpv,your first loan,[],3,18,25.0,28,"['AR', 'Argentina']"
6382647800819095257,5b3346694edd2295,2021-03-15T16:20:57,19,"[1, 'Returning']",,,[],3,6,9.0,1,"['US', 'United States']"
6401767767130200064,560bf14935ec5652,2021-03-23T22:56:42,16,"[1, 'Returning']",bing / referral,,[],0,3,9.0,18,"['US', 'United States']"
6419872405745008830,d35f97100115ca56,2021-01-05T14:41:39,19,"[1, 'Returning']",,,[],10,25,29.0,25,"['US', 'United States']"
6424779417791716901,8a01669bf9998000,2021-01-25T08:00:57,1,"[1, 'Returning']",banner / cpc,the best saving account,[],1,3,8.0,16,"['DE', 'Germany']"
6440561796845230080,8b8a9ca058786457,2021-02-07T12:08:53,1,"[1, 'Returning']",google / organic,your first loan,[],0,2,4.0,13,"['CN', 'China']"
6449848598445361152,691192fd69254c00,2021-01-29T06:56:45,14,"[1, 'Returning']",google / direct,,[],0,1,25.0,1,"['JP', 'Japan']"
6468537049865596928,ebc5368f6c449800,2021-02-01T12:03:29,9,"[1, 'Returning']",direct / cpc,,[],0,10,18.0,26,"['US', 'United States']"
6471177868375796366,4158150e0522c000,2021-03-19T03:58:20,26,"[1, 'Returning']",,,[],1,4,16.0,16,"['ZA', 'South Africa']"
6484029354750341120,3e5ac2016b67a400,2021-01-21T05:59:07,22,"[1, 'Returning']",direct / organic,,[],1,12,8.0,18,"['FR', 'France']"
